pff_PLAYID,pff_GAMEID,pff_GAMEDATE,pff_GAMESEASON,pff_WEEK,pff_GSISGAMEKEY,pff_GSISPLAYID,pff_QUARTER,pff_DOWN,pff_CLOCK,pff_BLITZDOG,pff_CATCHABLE,pff_DEEPPASS,pff_DEFSCORE,pff_DRAW,pff_DRIVE,pff_DRIVEPLAY,pff_GAINLOSS,pff_GARBAGETIME,pff_FIRST_DOWN_GAINED,pff_GETOFFTIME,pff_KICKYARDS,pff_NOHUDDLE,pff_NOPLAY,pff_OFFFORMATIONUNBALANCED,pff_OFFSCORE,pff_OPTION,pff_PENALTYYARDS,pff_PLAYACTION,pff_PREVIOUSPFFPLAYID,pff_NEXTPFFPLAYID,pff_RETURNYARDS,pff_SCORE,pff_SCREEN,pff_SNAPTIME,pff_SORTORDER,pff_STUNT,pff_TIMETOPRESSURE,pff_TIMETOTHROW,pff_TRICKLOOK,pff_TRICKPLAY,pff_YARDSAFTERCATCH,pff_YARDSAFTERCONTACT,pff_2MINUTE,pff_3MINUTE,pff_BALLCARRIER,pff_BOXPLAYERS,pff_BUNCHED,pff_CENTERPASSBLOCKDIRECTION,pff_CHECKROUTE,pff_CHIPROUTE,pff_DBDEPTH,pff_DEFFRONT,pff_DEFPERSONNEL,pff_DEFPLAYERS,pff_DEFPLAYERSRATINGS,pff_DEFSUBSTITUTIONS,pff_DEFSUCCESS,pff_DEFTEAM,pff_DISTANCE,pff_DLDROP,pff_DLTECHNIQUES,pff_DOUBLETEAM,pff_DRIVEENDEVENT,pff_DRIVEENDFIELDPOSITION,pff_DRIVEENDPLAYNUMBER,pff_DRIVESTARTEVENT,pff_DRIVESTARTFIELDPOSITION,pff_DROPBACKDEPTH,pff_DROPBACKTYPE,pff_FIELDPOSITION,pff_FIRSTCONTACT,pff_FORCEDFUMBLE,pff_FUMBLE,pff_FUMBLERECOVERY,pff_GAINLOSSNET,pff_GUNNERS,pff_HANGTIME,pff_HASH,pff_HASHDEF,pff_HIT,pff_HURRY,pff_INCOMPLETIONTYPE,pff_INJURED,pff_INTERCEPTION,pff_KEYPLAYERS,pff_KICKCONTACT,pff_KICKDEPTH,pff_KICKDIRACTUAL,pff_KICKDIRINTENDED,pff_KICKER,pff_KICKRESULT,pff_KICKTYPE,pff_KICKWIDTH,pff_KICKZONE,pff_LBDEPTH,pff_MISSEDTACKLE,pff_MOFOCPLAYED,pff_MOFOCSHOWN,pff_NEGATIVEPFFGRADE,pff_OFFFORMATION,pff_OFFFORMATIONGROUP,pff_OFFODDITIES,pff_OFFPERSONNEL,pff_OFFPERSONNELBASIC,pff_OFFPERSONNELSKILL,pff_OFFPLAYERS,pff_OFFPLAYERSRATINGS,pff_OFFSUBSTITUTIONS,pff_OFFSUCCESS,pff_OFFTEAM,pff_ONLOS,pff_OPERATIONTIME,pff_PASSBLOCKING,pff_PASSBREAKUP,pff_PASSCOVERAGE,pff_PASSCOVERAGE1,pff_PASSCOVERAGE2,pff_PASSCOVERAGEPLAYERS,pff_PASSDEPTH,pff_PASSDIRECTION,pff_PASSER,pff_PASSPATTERN,pff_PASSPATTERNBASIC,pff_PASSPATTERNBYPLAYER,pff_PASSRECEIVERPOSITIONTARGET,pff_PASSRECEIVERTARGET,pff_PASSRESULT,pff_PASSROUTETARGET,pff_PASSROUTETARGETGROUP,pff_PASSRUSHPLAYERS,pff_PASSRUSHRESULT,pff_PASSWIDTH,pff_PASSZONE,pff_PENALTY,pff_PISTOL,pff_PLAYACTIONFAKE,pff_PLAYENDFIELDPOSITION,pff_POAACTUAL,pff_POACHANGEREASON,pff_POAINTENDED,pff_POSITIVEPFFGRADE,pff_PRESS,pff_PRESSUREDETAIL,pff_PUMPFAKE,pff_PUNTRUSH,pff_PURSUIT,pff_QB,pff_QBMOVEDOFFSPOT,pff_QBPRESSURE,pff_QBPRESSUREALLOWED,pff_QBRESET,pff_QBSCRAMBLE,pff_RBALIGNMENT,pff_RBDEPTH,pff_RBDIRECTION,pff_RBSINBACKFIELD,pff_RETDIRECTIONINTENDED,pff_RETURNDIRECTION,pff_RETURNER,pff_RUNCONCEPTPRIMARY,pff_RUNCONCEPTSECONDARY,pff_RUNPASS,pff_SACK,pff_SCOREDIFFERENTIAL,pff_SHIFTMOTION,pff_SHOTGUN,pff_SPECIALTEAMSTYPE,pff_STOP,pff_STSAFETIES,pff_TACKLE,pff_TACKLEASSIST,pff_TEALIGNMENT,pff_TOUCHDOWN,pff_UNBLOCKEDPRESSURE,pff_VISE,pff_WRALIGNMENT,pff_CONTESTED,pff_RUNPASSOPTION,pff_PLAYCLOCK
4227058,20552,2021-11-06,2021,10,81278,9,1,3,12:02,0,,0,0,0,1,3,2,0,1,,,0,0,0,0,0,,0,4227034,4227070,,0.00,0,,8,0,,,0,0,,0,0,0,RIUN 08,10; MAUN D00 (33); MAUN D02 (04); MAUN D05 (20); MAUN D21 (03); MAUN D22 (29); MAUN D42 (17); MAUN D52 (09); MAUN D53 (11); MAUN D56 (27); MAUN D96 (22),,,,,RCB (1),LOLB (03); LLB (04); LOLB (09); LOLB (11); DLT (17); LILB (20); NT (22); DRT (27); RLB (29); ROLB (33),5-2-4,MAUN D00 (ROLB); MAUN D02 (LLB); MAUN D05 (LILB); MAUN D12 (RCB); MAUN D21 (LOLB); MAUN D22 (RLB); MAUN D42 (DLT); MAUN D52 (LOLB); MAUN D53 (LOLB); MAUN D56 (DRT); MAUN D96 (NT),MAUN D00 (-0.5); MAUN D02 (0.0); MAUN D05 (0.0); MAUN D12 (0.0); MAUN D21 (0.0); MAUN D22 (0.0); MAUN D42 (0.0); MAUN D52 (0.0); MAUN D53 (0.0); MAUN D56 (0.0); MAUN D96 (0.0),MAUN D53; MAUN D96,3R,MAUN,2,,DLT (17); NT (22); DRT (27),,TOUCHDOWN,+0,3,PUNT - RETURN,+8,,,+2,,,,,2,,,R,L,,,,,,RIUN 08 (QB); RIUN 30 (TE-L); RIUN 61 (LG); MAUN D00 (ROLB); MAUN D05 (LILB),,,,,,,,,,LOLB (1); LOLB (0); LOLB (0); LLB (3); LILB (3); RLB (3); ROLB (0),,C,C,MAUN D00,LWR; TE-L^; HB-L; TE-iR^; TE-oR,2x2,HB>TE-L; OL>TE-iR,1-0-2-1 (*),21 (*),RIUN 27; RIUN 30; RIUN 67; RIUN 84; RIUN 89,RIUN 08 (QB); RIUN 27 (HB-L); RIUN 30 (TE-L); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 67 (TE-iR); RIUN 75 (RG); RIUN 78 (LT); RIUN 84 (LWR); RIUN 89 (TE-oR),RIUN 08 (+0.5); RIUN 27 (0.0); RIUN 30 (+0.5); RIUN 61 (0.0); RIUN 64 (0.0); RIUN 65 (0.0); RIUN 67 (0.0); RIUN 75 (0.0); RIUN 78 (0.0); RIUN 84 (0.0); RIUN 89 (0.0),RIUN 67; RIUN 84,1G,RIUN,RIUN 30; RIUN 67,,,,1,,,,,,,,,,,,,,,,,,,,,,+0,LE,,LE,RIUN 08; RIUN 30,MAUN D12 > RIUN 84,,0,,,RIUN 08,0,,,0,,HB-L,HB-L (-6),L,1; RIUN 27 (HB-L),,,,PULL LEAD,LEAD;QB RUNS,R,,0,,S,,,,,,L;R;R,RIUN 08,,,LWR(-13.5),,0,14
4228115,20552,2021-11-06,2021,10,81278,31,1,3,03:37,1,0,0,6,0,2,6,-9,0,,,,0,0,0,7,0,,0,4228096,4228142,,6.07,0,,30,1,1.9,2.2,0,0,,,0,0,RIUN 08,7; MAUN D00 (15); MAUN D03 (18); MAUN D12 (30); MAUN D15 (10); MAUN D22 (07); MAUN D52 (38); MAUN D99 (27),,R,,,LCB (1); SCBoL (6); SCBiL (8); SS (7); FS (12),LOLB (07); LEO (10); LE (15); LILB (18); DRT (27); SS (30); ROLB (38),3-2-6,MAUN D00 (LE); MAUN D02 (LCB); MAUN D03 (LILB); MAUN D05 (SCBiL); MAUN D06 (FS); MAUN D12 (SS); MAUN D15 (LEO); MAUN D21 (SCBoL); MAUN D22 (LOLB); MAUN D52 (ROLB); MAUN D99 (DRT),MAUN D00 (0.0); MAUN D02 (0.0); MAUN D03 (+1.5); MAUN D05 (0.0); MAUN D06 (0.0); MAUN D12 (0.0); MAUN D15 (+0.5); MAUN D21 (0.0); MAUN D22 (0.0); MAUN D52 (0.0); MAUN D99 (0.0),MAUN D03; MAUN D15,1G,MAUN,13,,LEO (10); LE (15); DRT (27),,PUNT,-25,6,KICKOFF - TB,-25,9,SD,-34,MAUN D03,,,,-9,,,L,R,,,,,,RIUN 64 (C); MAUN D03 (LILB); MAUN D15 (LEO),,,,,,,,,,LOLB (0); LILB (1); ROLB (0),,C,C,RIUN 64,TE-L^; HB-R; SRiWR; SRoWR; RWR^,1x3,HB>TE-L,3-0-2-0,20,RIUN 10; RIUN 19; RIUN 27; RIUN 30; RIUN 80,RIUN 08 (QB); RIUN 10 (RWR); RIUN 19 (SRoWR); RIUN 27 (HB-R); RIUN 30 (TE-L); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 80 (SRiWR),RIUN 08 (0.0); RIUN 10 (0.0); RIUN 19 (0.0); RIUN 27 (0.0); RIUN 30 (0.0); RIUN 61 (0.0); RIUN 64 (-1.5); RIUN 65 (0.0); RIUN 75 (0.0); RIUN 78 (0.0); RIUN 80 (0.0),,3R,RIUN,RIUN 10; RIUN 30,,6; RIUN 27 (HB-R); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT),,1b,,,5; MAUN D02; MAUN D05; MAUN D06; MAUN D12; MAUN D21,0,X,RIUN 08 (QB),TE-L 2(4); HB-R kr; SRiWR xo(11); SRoWR 9s; RWR 9o,2; -; X; 9; 9,RIUN 30 2(4); RIUN 27 kr; RIUN 80 xo(11); RIUN 19 9s; RIUN 10 9o,,,SACK,,,6; MAUN D00 (LE); MAUN D03 (LILB); MAUN D15 (LEO); MAUN D22 (LOLB); MAUN D52 (ROLB); MAUN D99 (DRT),SACK,,,,,,-25,,,,MAUN D03; MAUN D15,MAUN D02 > RIUN 10,MAUN D03 (CR) RIUN 64; MAUN D15 (U),0,,,RIUN 08,0,MAUN D03; MAUN D15,RIUN 64,0,,HB-R,HB-R (-6),R,1; RIUN 27 (HB-R),,,,,,P,MAUN D03; MAUN D15,+1,,S,,MAUN D03,,,,L,,MAUN D15 (L.A.S) LEO,,SRiWR(+6.5); SRoWR(+12.5); RWR^(+20.5),,0,12
4228711,20552,2021-11-06,2021,10,81278,50,2,3,10:26,0,0,0,9,0,3,6,,0,1,,,0,1,0,7,0,9,0,4228680,4228778,,9.07,0,,47,0,4.5,5.7,0,0,,,0,0,,6; MAUN D00 (17); MAUN D03 (20); MAUN D15 (10); MAUN D22 (10); MAUN D52 (37); MAUN D99 (30),RIUN 19; RIUN 80,C,,,LCB (2); SCBoL (6); SCBiL (8); FS (14); RCB (1),LLB (10); LEO (10); DLT (17); LILB (20); RE (30); REO (37),3-2-6,MAUN D00 (DLT); MAUN D02 (RCB); MAUN D03 (LILB); MAUN D05 (SCBiL); MAUN D06 (FS); MAUN D12 (LCB); MAUN D15 (LEO); MAUN D21 (SCBoL); MAUN D22 (LLB); MAUN D52 (REO); MAUN D99 (RE),MAUN D00 (0.0); MAUN D02 (0.0); MAUN D03 (-1.0); MAUN D05 (0.0); MAUN D06 (0.0); MAUN D12 (0.0); MAUN D15 (0.0); MAUN D21 (0.0); MAUN D22 (0.0); MAUN D52 (0.0); MAUN D99 (0.0),MAUN D03; MAUN D15,3R,MAUN,9,,LEO (10); DLT (17); RE (30); REO (37),,TOUCHDOWN,+0,8,KICKOFF - RETURN,-34,8,SL,+19,,,,,9,,,L,R,,MAUN D03,TA,,,RIUN 08 (QB); MAUN D03 (LILB),,,,,,,,,,LLB (3); LILB (2),,C,C,MAUN D03,LWR^; HB-R; SRiWR; SRoWR; RWR^,1x3,,4-0-1-0,10,RIUN 10; RIUN 19; RIUN 34; RIUN 80; RIUN 84,RIUN 08 (QB); RIUN 10 (LWR); RIUN 19 (SRiWR); RIUN 34 (HB-R); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 80 (SRoWR); RIUN 84 (RWR),RIUN 08 (0.0); RIUN 10 (0.0); RIUN 19 (0.0); RIUN 34 (0.0); RIUN 61 (0.0); RIUN 64 (0.0); RIUN 65 (0.0); RIUN 75 (0.0); RIUN 78 (0.0); RIUN 80 (0.0); RIUN 84 (0.0),RIUN 19; RIUN 34,1G,RIUN,RIUN 10; RIUN 84,,6; RIUN 34 (HB-R); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT),,3S,,,7; MAUN D02; MAUN D03; MAUN D05; MAUN D06; MAUN D12; MAUN D21; MAUN D22,0,X,RIUN 08 (QB),LWR 36(12); HB-R kl; SRiWR 7(20); SRoWR x6(10); RWR 2(5),3; -; 7; X; 2,RIUN 10 36(12); RIUN 34 kl; RIUN 19 7(20); RIUN 80 x6(10); RIUN 84 2(5),,,THROWN AWAY,,,4; MAUN D00 (DLT); MAUN D15 (LEO); MAUN D52 (REO); MAUN D99 (RE),HURRY,,,MAUN D03 RPS,,,+10,,,,,MAUN D02 > RIUN 10; MAUN D12 > RIUN 84,MAUN D03 (P) RIUN 08,0,,MAUN D03,RIUN 08,1,MAUN D03,RIUN 08,0,,HB-R,HB-R (-5),L,1; RIUN 34 (HB-R),,,,,,P,,-2,Y,S,,,,,,,,,,LWR^(-19.5); SRiWR(+4.5); SRoWR(+7.5); RWR^(+19.5),,0,14
4229470,20552,2021-11-06,2021,10,81278,68,2,3,05:10,1,1,0,9,0,4,5,30,0,1,,,0,0,0,14,0,,0,4229440,4229501,,9.14,1,,64,0,,2.0,0,0,30,0,0,0,RIUN 84,6; MAUN D00 (27); MAUN D03 (30); MAUN D15 (34); MAUN D22 (37); MAUN D52 (06); MAUN D99 (17),,L,,,SSL (7); FS (14); SCBiR (7); SCBoR (7); RCB (2),SSL (04); LOLB (06); DLT (17); DRT (27); RLB (30); REO (34); ROLB (37),3-2-6,MAUN D00 (DRT); MAUN D02 (RCB); MAUN D03 (RLB); MAUN D05 (SCBiR); MAUN D06 (FS); MAUN D12 (SSL); MAUN D15 (REO); MAUN D21 (SCBoR); MAUN D22 (ROLB); MAUN D52 (LOLB); MAUN D99 (DLT),MAUN D00 (0.0); MAUN D02 (0.0); MAUN D03 (0.0); MAUN D05 (-0.5); MAUN D06 (0.0); MAUN D12 (0.0); MAUN D15 (0.0); MAUN D21 (0.0); MAUN D22 (0.0); MAUN D52 (0.0); MAUN D99 (0.0),MAUN D03; MAUN D15,3R,MAUN,10,,DLT (17); DRT (27); REO (34),,TOUCHDOWN,+0,10,PUNT - FC,-41,10,SD,+47,MAUN D06,,,,30,,,R,L,,,,,,RIUN 61 (LG); RIUN 84 (SLoWR); MAUN D05 (SCBiR),,,,,,,,,,LOLB (0); RLB (3); ROLB (1),,C,C,MAUN D05,LWR^; SLoWR; SLiWR; HB-L; TE-R^,3x1,,3-0-1-1,11,RIUN 10; RIUN 34; RIUN 80; RIUN 84; RIUN 89,RIUN 08 (QB); RIUN 10 (LWR); RIUN 34 (HB-L); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 80 (SLiWR); RIUN 84 (SLoWR); RIUN 89 (TE-R),RIUN 08 (0.0); RIUN 10 (0.0); RIUN 34 (0.0); RIUN 61 (+0.5); RIUN 64 (0.0); RIUN 65 (0.0); RIUN 75 (0.0); RIUN 78 (0.0); RIUN 80 (0.0); RIUN 84 (+0.5); RIUN 89 (0.0),RIUN 34; RIUN 84; RIUN 89,1G,RIUN,RIUN 10; RIUN 89,,5; RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT),,3b,MAUN D05,,5; MAUN D02; MAUN D05; MAUN D06; MAUN D12; MAUN D21,0,M,RIUN 08 (QB),LWR z; SLoWR 0t(0); SLiWR z; HB-L z; TE-R 9s,-; 0; -; -; 9,RIUN 10 z; RIUN 84 0t(0); RIUN 80 z; RIUN 34 z; RIUN 89 9s,SLoWR,RIUN 84,COMPLETE,0t(0),XR,6; MAUN D00 (DRT); MAUN D03 (RLB); MAUN D15 (REO); MAUN D22 (ROLB); MAUN D52 (LOLB); MAUN D99 (DLT),,27,4,,,,+17,,,,RIUN 61; RIUN 84,MAUN D02 > RIUN 10,,0,,,RIUN 08,0,,,0,,HB-L,HB-L (-5),,1; RIUN 34 (HB-L),,,,,,P,,+5,,S,,,,MAUN D06,,R,,,,LWR^(-21.5); SLoWR(-9.5); SLiWR(-5.5),,0,8
4229589,20552,2021-11-06,2021,10,81278,71,2,3,03:40,0,,0,9,0,4,8,1,0,1,,,0,0,1,14,0,,0,4229535,4229623,,9.14,0,,67,0,,,0,0,,1,0,0,RIUN 27,9; MAUN D00 (09); MAUN D02 (33); MAUN D05 (00); MAUN D06 (14); MAUN D22 (21); MAUN D52 (35); MAUN D60 (17); MAUN D96 (22); MAUN D99 (28),,,,,LCB (2); SCBL (4); SS (7),LLB (00); LOLB (09); SS (14); DLT (17); MLB (21); NT (22); DRT (28); RLB (33); ROLB (35),4-2-5,MAUN D00 (LOLB); MAUN D02 (RLB); MAUN D05 (LLB); MAUN D06 (SS); MAUN D12 (LCB); MAUN D21 (SCBL); MAUN D22 (MLB); MAUN D52 (ROLB); MAUN D60 (DLT); MAUN D96 (NT); MAUN D99 (DRT),MAUN D00 (+0.5); MAUN D02 (0.0); MAUN D05 (-0.5); MAUN D06 (0.0); MAUN D12 (0.0); MAUN D21 (0.0); MAUN D22 (0.0); MAUN D52 (0.0); MAUN D60 (+0.5); MAUN D96 (+0.5); MAUN D99 (-0.5),MAUN D60,3R,MAUN,1,,DLT (17); NT (22); DRT (28),,TOUCHDOWN,+0,10,PUNT - FC,-41,,,+8,MAUN D60,,,,1,,,L,R,,,,,,RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 89 (TE-iR); MAUN D00 (LOLB); MAUN D05 (LLB); MAUN D60 (DLT); MAUN D96 (NT); MAUN D99 (DRT),,,,,,,,,,LOLB (0); LLB (3); MLB (3); RLB (5); ROLB (0),,O,C,RIUN 64; RIUN 75; RIUN 89; MAUN D05; MAUN D99,HB-L; TE-iR^; TE-oR; SRWR; RWR^,0x4,HB>TE-oR,2-0-2-1,21,RIUN 27; RIUN 30; RIUN 80; RIUN 84; RIUN 89,RIUN 08 (QB); RIUN 27 (HB-L); RIUN 30 (TE-oR); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 80 (SRWR); RIUN 84 (RWR); RIUN 89 (TE-iR),RIUN 08 (0.0); RIUN 27 (0.0); RIUN 30 (0.0); RIUN 61 (+0.5); RIUN 64 (-0.5); RIUN 65 (+0.5); RIUN 75 (-1.0); RIUN 78 (+0.5); RIUN 80 (0.0); RIUN 84 (0.0); RIUN 89 (-0.5),RIUN 30,1G,RIUN,RIUN 84; RIUN 89,,,,0,,,,,,,,,,,,,,,,,,,,,,+7,RG,,RG,RIUN 61; RIUN 65; RIUN 78; MAUN D00; MAUN D60; MAUN D96,MAUN D12 > RIUN 84,,0,,,RIUN 08,0,,,0,,HB-L,HB-L (-6),R,1; RIUN 27 (HB-L),,,,INSIDE ZONE,SPLIT,R,,+5,RIUN 27* (B:B),S,,,,MAUN D60,,R;R,,,,SRWR(+9.5); RWR^(+19.5),,0,4
4230401,20552,2021-11-06,2021,10,81278,95,3,3,14:24,0,0,0,16,0,5,3,,0,,,,0,0,0,21,0,,0,4230383,4230424,,16.21,0,,88,1,2.5,2.5,0,0,,,0,0,,7; MAUN D00 (16); MAUN D03 (24); MAUN D15 (10); MAUN D21 (04); MAUN D22 (14); MAUN D52 (33); MAUN D99 (25),,C,,,LCB (4); SCBL (10); FSR (11); RCB (1),LLB (04); LEO (10); LLB (14); DLT (16); RILB (24); DRT (25); ROLB (33),3-2-6,MAUN D00 (DLT); MAUN D02 (LCB); MAUN D03 (RILB); MAUN D05 (SCBL); MAUN D06 (FSR); MAUN D12 (RCB); MAUN D15 (LEO); MAUN D21 (LLB); MAUN D22 (LLB); MAUN D52 (ROLB); MAUN D99 (DRT),MAUN D00 (+0.5); MAUN D02 (0.0); MAUN D03 (0.0); MAUN D05 (0.0); MAUN D06 (0.0); MAUN D12 (0.0); MAUN D15 (0.0); MAUN D21 (0.0); MAUN D22 (-0.5); MAUN D52 (0.0); MAUN D99 (0.0),MAUN D06; MAUN D15,1G,MAUN,8,,LEO (10); DLT (16); DRT (25),,PUNT,-27,3,KICKOFF - TB,-25,9,SD,-27,,,,,0,,,L,R,MAUN D00,,OT,,,RIUN 08 (QB); RIUN 65 (RT); MAUN D00 (DLT); MAUN D22 (LLB),,,,,,,,,,LLB (3); LLB (4); RILB (3); ROLB (0),,O,O,RIUN 08; RIUN 65; MAUN D22,LWR^; TE-L; HB-R; SRWR; RWR^,2x2,,3-0-1-1,11,RIUN 10; RIUN 19; RIUN 27; RIUN 80; RIUN 81,RIUN 08 (QB); RIUN 10 (RWR); RIUN 19 (LWR); RIUN 27 (HB-R); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 80 (SRWR); RIUN 81 (TE-L),RIUN 08 (-0.5); RIUN 10 (0.0); RIUN 19 (0.0); RIUN 27 (0.0); RIUN 61 (0.0); RIUN 64 (0.0); RIUN 65 (-1.0); RIUN 75 (0.0); RIUN 78 (0.0); RIUN 80 (0.0); RIUN 81 (0.0),RIUN 81,3R,RIUN,RIUN 10; RIUN 19,,6; RIUN 27 (HB-R); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT),,2,MAUN D22,,7; MAUN D02; MAUN D03; MAUN D05; MAUN D06; MAUN D12; MAUN D21; MAUN D22,19,M,RIUN 08 (QB),LWR 8o(15); TE-L 339(6); HB-R kl; SRWR 9y; RWR 28(12),8; 9; -; 9; 8,RIUN 19 8o(15); RIUN 81 339(6); RIUN 27 kl; RIUN 80 9y; RIUN 10 28(12),RWR,RIUN 10,INCOMPLETE,28(12),8R,4; MAUN D00 (DLT); MAUN D15 (LEO); MAUN D52 (ROLB); MAUN D99 (DRT),HIT,31,4,,,,-27,,,,MAUN D00,MAUN D12 > RIUN 19,MAUN D00 (I) RIUN 65,0,,,RIUN 08,0,MAUN D00,RIUN 65,0,,HB-R,HB-R (-6),L,1; RIUN 27 (HB-R),,,,,,P,,+5,RIUN 81* (L:Rx>R:Lx),S,,,,,,L,,,,LWR^(-15.5); SRWR(+10.5); RWR^(+19.5),,0,4
4231063,20552,2021-11-06,2021,10,81278,110,3,3,06:50,0,1,0,16,0,6,3,17,0,1,,,0,0,0,21,0,,0,4231043,4231085,,16.21,0,,103,0,,3.2,0,0,0,0,0,0,RIUN 84,6; MAUN D00 (36); MAUN D22 (21); MAUN D42 (17); MAUN D52 (07); MAUN D96 (22); MAUN D99 (27),,L,,,LCB (4); FS (10); SSR (8); SCBR (5); RCB (2),LOLB (07); DLT (17); MLB (21); NT (22); DRT (27); ROLB (36); SSR (42),4-2-5,MAUN D00 (ROLB); MAUN D02 (LCB); MAUN D03 (FS); MAUN D05 (SSR); MAUN D12 (RCB); MAUN D21 (SCBR); MAUN D22 (MLB); MAUN D42 (DLT); MAUN D52 (LOLB); MAUN D96 (NT); MAUN D99 (DRT),MAUN D00 (0.0); MAUN D02 (0.0); MAUN D03 (0.0); MAUN D05 (0.0); MAUN D12 (-0.5); MAUN D21 (-0.5); MAUN D22 (0.0); MAUN D42 (0.0); MAUN D52 (0.0); MAUN D96 (0.0); MAUN D99 (0.0),,3R,MAUN,5,,DLT (17); NT (22); DRT (27),,TOUCHDOWN,+0,10,PUNT - TB,-20,0,RL,-25,,,,,17,,,R,L,,,,,,RIUN 08 (QB); RIUN 65 (RT); RIUN 84 (LWR); MAUN D12 (RCB); MAUN D21 (SCBR); MAUN D42 (DLT),,,,,,,,,,LOLB (0); MLB (4); ROLB (0),,O,O,RIUN 65; MAUN D12; MAUN D21,LWR^; SLWR; HB-L; TE-R^; RWR,2x2,HB>TE-R,3-0-2-0,20,RIUN 19; RIUN 27; RIUN 30; RIUN 80; RIUN 84,RIUN 08 (QB); RIUN 19 (SLWR); RIUN 27 (HB-L); RIUN 30 (TE-R); RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT); RIUN 80 (RWR); RIUN 84 (LWR),RIUN 08 (+0.5); RIUN 19 (0.0); RIUN 27 (0.0); RIUN 30 (0.0); RIUN 61 (0.0); RIUN 64 (0.0); RIUN 65 (-0.5); RIUN 75 (0.0); RIUN 78 (0.0); RIUN 80 (0.0); RIUN 84 (+1.0),RIUN 84,1G,RIUN,RIUN 30; RIUN 84,,5; RIUN 61 (LG); RIUN 64 (C); RIUN 65 (RT); RIUN 75 (RG); RIUN 78 (LT),,6L,MAUN D21,MAUN D12,8; MAUN D00; MAUN D02; MAUN D03; MAUN D05; MAUN D12; MAUN D21; MAUN D22; MAUN D52,17,L,RIUN 08 (QB),LWR 7i(12); SLWR 9s; HB-L kl; TE-R xl(6); RWR 9,7; 9; -; X; 9,RIUN 84 7i(12); RIUN 19 9s; RIUN 27 kl; RIUN 30 xl(6); RIUN 80 9,LWR,RIUN 84,COMPLETE,7i(12),7R,3; MAUN D42 (DLT); MAUN D96 (NT); MAUN D99 (DRT),,1,1L,,,,-42,,,,RIUN 08; RIUN 84,MAUN D12 > RIUN 84,MAUN D42 (U) RIUN 65,0,,,RIUN 08,0,,,0,,HB-L,HB-L (-6),L,1; RIUN 27 (HB-L),,,,,,P,,+5,RIUN 80* (L:Rx),S,,,,,,R,,,,LWR^(-18.5); SLWR(-7.5); RWR(+17.5),,0,4
