pff_PLAYID,pff_GAMEID,pff_GAMEDATE,pff_GAMESEASON,pff_WEEK,pff_GSISGAMEKEY,pff_GSISPLAYID,pff_QUARTER,pff_DOWN,pff_CLOCK,pff_BLITZDOG,pff_CATCHABLE,pff_DEEPPASS,pff_DEFSCORE,pff_DRAW,pff_DRIVE,pff_DRIVEPLAY,pff_GAINLOSS,pff_GARBAGETIME,pff_FIRST_DOWN_GAINED,pff_GETOFFTIME,pff_KICKYARDS,pff_NOHUDDLE,pff_NOPLAY,pff_OFFFORMATIONUNBALANCED,pff_OFFSCORE,pff_OPTION,pff_PENALTYYARDS,pff_PLAYACTION,pff_PREVIOUSPFFPLAYID,pff_NEXTPFFPLAYID,pff_RETURNYARDS,pff_SCORE,pff_SCREEN,pff_SNAPTIME,pff_SORTORDER,pff_STUNT,pff_TIMETOPRESSURE,pff_TIMETOTHROW,pff_TRICKLOOK,pff_TRICKPLAY,pff_YARDSAFTERCATCH,pff_YARDSAFTERCONTACT,pff_2MINUTE,pff_3MINUTE,pff_BALLCARRIER,pff_BOXPLAYERS,pff_BUNCHED,pff_CENTERPASSBLOCKDIRECTION,pff_CHECKROUTE,pff_CHIPROUTE,pff_DBDEPTH,pff_DEFFRONT,pff_DEFPERSONNEL,pff_DEFPLAYERS,pff_DEFPLAYERSRATINGS,pff_DEFSUBSTITUTIONS,pff_DEFSUCCESS,pff_DEFTEAM,pff_DISTANCE,pff_DLDROP,pff_DLTECHNIQUES,pff_DOUBLETEAM,pff_DRIVEENDEVENT,pff_DRIVEENDFIELDPOSITION,pff_DRIVEENDPLAYNUMBER,pff_DRIVESTARTEVENT,pff_DRIVESTARTFIELDPOSITION,pff_DROPBACKDEPTH,pff_DROPBACKTYPE,pff_FIELDPOSITION,pff_FIRSTCONTACT,pff_FORCEDFUMBLE,pff_FUMBLE,pff_FUMBLERECOVERY,pff_GAINLOSSNET,pff_GUNNERS,pff_HANGTIME,pff_HASH,pff_HASHDEF,pff_HIT,pff_HURRY,pff_INCOMPLETIONTYPE,pff_INJURED,pff_INTERCEPTION,pff_KEYPLAYERS,pff_KICKCONTACT,pff_KICKDEPTH,pff_KICKDIRACTUAL,pff_KICKDIRINTENDED,pff_KICKER,pff_KICKRESULT,pff_KICKTYPE,pff_KICKWIDTH,pff_KICKZONE,pff_LBDEPTH,pff_MISSEDTACKLE,pff_MOFOCPLAYED,pff_MOFOCSHOWN,pff_NEGATIVEPFFGRADE,pff_OFFFORMATION,pff_OFFFORMATIONGROUP,pff_OFFODDITIES,pff_OFFPERSONNEL,pff_OFFPERSONNELBASIC,pff_OFFPERSONNELSKILL,pff_OFFPLAYERS,pff_OFFPLAYERSRATINGS,pff_OFFSUBSTITUTIONS,pff_OFFSUCCESS,pff_OFFTEAM,pff_ONLOS,pff_OPERATIONTIME,pff_PASSBLOCKING,pff_PASSBREAKUP,pff_PASSCOVERAGE,pff_PASSCOVERAGE1,pff_PASSCOVERAGE2,pff_PASSCOVERAGEPLAYERS,pff_PASSDEPTH,pff_PASSDIRECTION,pff_PASSER,pff_PASSPATTERN,pff_PASSPATTERNBASIC,pff_PASSPATTERNBYPLAYER,pff_PASSRECEIVERPOSITIONTARGET,pff_PASSRECEIVERTARGET,pff_PASSRESULT,pff_PASSROUTETARGET,pff_PASSROUTETARGETGROUP,pff_PASSRUSHPLAYERS,pff_PASSRUSHRESULT,pff_PASSWIDTH,pff_PASSZONE,pff_PENALTY,pff_PISTOL,pff_PLAYACTIONFAKE,pff_PLAYENDFIELDPOSITION,pff_POAACTUAL,pff_POACHANGEREASON,pff_POAINTENDED,pff_POSITIVEPFFGRADE,pff_PRESS,pff_PRESSUREDETAIL,pff_PUMPFAKE,pff_PUNTRUSH,pff_PURSUIT,pff_QB,pff_QBMOVEDOFFSPOT,pff_QBPRESSURE,pff_QBPRESSUREALLOWED,pff_QBRESET,pff_QBSCRAMBLE,pff_RBALIGNMENT,pff_RBDEPTH,pff_RBDIRECTION,pff_RBSINBACKFIELD,pff_RETDIRECTIONINTENDED,pff_RETURNDIRECTION,pff_RETURNER,pff_RUNCONCEPTPRIMARY,pff_RUNCONCEPTSECONDARY,pff_RUNPASS,pff_SACK,pff_SCOREDIFFERENTIAL,pff_SHIFTMOTION,pff_SHOTGUN,pff_SPECIALTEAMSTYPE,pff_STOP,pff_STSAFETIES,pff_TACKLE,pff_TACKLEASSIST,pff_TEALIGNMENT,pff_TOUCHDOWN,pff_UNBLOCKEDPRESSURE,pff_VISE,pff_WRALIGNMENT,pff_CONTESTED,pff_RUNPASSOPTION,pff_PLAYCLOCK,pff_HAIL_MARY,pff_BUSTED_COVERAGE,pff_TURNOVER,pff_NON_TACKLE_TYPE,pff_TEMPO,pff_DEF_TIMEOUTS_REMAINING,pff_OFF_TIMEOUTS_REMAINING,pff_EXPECTED_POINTS,pff_EXPECTED_POINTS_ADDED,pff_ROUTE_THROWN,pff_SIDELINE_CHECK,pff_OFF_PERSONNEL_GROUP,pff_RBS_ON_FIELD,pff_TES_ON_FIELD,pff_WRS_ON_FIELD,pff_BACKSET,pff_OFFENSIVE_FORMATION_NAME,pff_STARTING_OFFENSIVE_FORMATION,pff_STARTING_OFFENSIVE_FORMATION_GROUP,pff_STARTING_OFFENSIVE_FORMATION_NAME,pff_DEF_PACKAGE,pff_DBS_ON_FIELD,pff_LBS_ON_FIELD,pff_DLS_ON_FIELD,pff_DEFENSIVE_FRONT_NAME,pff_MUG_LOOK,pff_PASS_COVERAGE_BASIC,pff_KICKOFF_RETURN_CONCEPT,pff_YARDS_TO_GOAL_LINE,pff_FGOPTIME,pff_EXPECTED_POINTS_LEGACY,pff_EXPECTED_POINTS_ADDED_LEGACY
6461312,29771,2025-09-20,2025,04,407969,41,1,0,15:00,0,,0,0,0,,,60,0,,,60,0,0,0,0,0,,0,,6461321,,0.00,0,,1,0,,,0,0,,,0,0,,,,,,,,5-5,,DCGT 05 (L3); DCGT D09 (L1); DCGT D16 (R4); DCGT D23 (L2); DCGT D24 (L4); DCGT D31 (R1); DCGT D33 (L5); DCGT D41 (R3); DCGT D54 (R5); DCGT D57 (R2); DCGT S81 (PK),DCGT 05 (0.0); DCGT D09 (0.0); DCGT D16 (0.0); DCGT D23 (0.0); DCGT D24 (0.0); DCGT D31 (0.0); DCGT D33 (0.0); DCGT D41 (0.0); DCGT D54 (0.0); DCGT D57 (0.0); DCGT S81 (0.0),,,DCGT,0,,,,,,,,,,,-35,,,,,40,,3.70,R,L,,,,,,,CC,60,,,DCGT S81,FAIR CATCH,D,31,4,,,,,,,6-0-3,,,,,RIBR 03 (LB); RIBR 04 (KR-R); RIBR 19 (LF2); RIBR 80 (RF2); RIBR 84 (LF1); RIBR 85 (MB); RIBR 86 (RB); RIBR D07 (LF3); RIBR D13 (KR-L); RIBR D25 (RF3); RIBR D51 (RF1),RIBR 03 (0.0); RIBR 04 (0.0); RIBR 19 (0.0); RIBR 80 (0.0); RIBR 84 (0.0); RIBR 85 (0.0); RIBR 86 (0.0); RIBR D07 (0.0); RIBR D13 (0.0); RIBR D25 (0.0); RIBR D51 (0.0),,,RIBR,,,,,,,,,,,,,,,,,,,,,,,,,,,+25,,,,,,,0,,,,0,,,0,,,,,,,,RIBR 04; RIBR D13,,,,,0,,,KICKOFF,,2; DCGT D09 (L1); DCGT D16 (R4),,,,,,,,,0,,0,0,0,,false,3,3,0.0,-1.691,,false,,,,,,,,,,,,,,,,,,65,,0.0,-1.691
6461551,29771,2025-09-20,2025,04,407969,365,1,1,11:46,0,,0,7,1,1,1,11,0,1,,,0,0,0,0,0,,0,6461530,6461567,,7.00,0,,14,0,,,0,0,,4,0,0,DCGT 10,6; RIBR D10; RIBR D11; RIBR D44; RIBR D57; RIBR D91; RIBR D92,,,,,LCB (5); SCBL (5); FSL (12); FSR (12); RCB (5),LLB; LEO; NT; DRT; RLB; ROLB,3-3-5,RIBR D00 (SCBL); RIBR D10 (RLB); RIBR D11 (ROLB); RIBR D13 (RCB); RIBR D20 (FSR); RIBR D25 (FSL); RIBR D27 (LCB); RIBR D44 (NT); RIBR D57 (LLB); RIBR D91 (DRT); RIBR D92 (LEO),RIBR D00 (0.0); RIBR D10 (-0.5); RIBR D11 (0.0); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (0.0); RIBR D27 (0.0); RIBR D44 (0.0); RIBR D57 (0.0); RIBR D91 (0.0); RIBR D92 (0.0),DRIVE START,3R,RIBR,10,,,,PUNT,+43,10,KICKOFF - RETURN,-16,,,-16,RIBR D20,,,,11,,,C,C,,,,,,DCGT 10 (QB); DCGT 28 (HB-L); RIBR D10 (RLB),,,,,,,,,,LLB (4); RLB (4); ROLB (2),,,,RIBR D10,LWR^; HB-L; SRiWR; SRoWR; RWR^,1x3,TE>SRiWR,3-0-1-1,11,DCGT 04; DCGT 05; DCGT 13; DCGT 28; DCGT 80,DCGT 04 (SRiWR); DCGT 05 (LWR); DCGT 10 (QB); DCGT 13 (RWR); DCGT 28 (HB-L); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 80 (SRoWR),DCGT 04 (0.0); DCGT 05 (0.0); DCGT 10 (+0.5); DCGT 13 (0.0); DCGT 28 (0.0); DCGT 56 (0.0); DCGT 62 (0.0); DCGT 65 (0.0); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 80 (0.0),DRIVE START,1G,DCGT,DCGT 05; DCGT 13,,,,,,,,,,,,,,,,,,,,,,,,,,-27,RG,,RG,DCGT 10,,,0,,,DCGT 10,0,,,0,,HB-L,HB-L (-5),R,1; DCGT 28 (HB-L),,,,DRAW,LEAD;QB RUNS,R,,-7,,S,,,,RIBR D20,,,,,,LWR^(-17.0); SRiWR(+9.0); SRoWR(+13.0); RWR^(+17.0),,0,15,0,0,0,,false,3,3,-0.511,1.002,,false,11,DCGT 28,DCGT 04,DCGT 05; DCGT 13; DCGT 80,GUN WEAK,TRIPS - OPEN,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,UNDER FAMILY,,,,84,,-0.511,1.002
6461567,29771,2025-09-20,2025,04,407969,391,1,1,11:19,0,0,0,7,0,1,2,-2,0,,,,0,0,0,0,0,,0,6461551,6461572,,7.00,0,,15,0,2.8,2.8,0,0,,,0,0,DCGT 10,6; RIBR D10; RIBR D11; RIBR D44; RIBR D57; RIBR D91; RIBR D92,DCGT 04; DCGT 13,L,,,LCB (5); FS (12); SSR (8); SCBR (5); RCB (5),LOLB; LILB; DLT; DRT; REO; RLB; SSR,3-3-5,RIBR D00 (SCBR); RIBR D10 (LILB); RIBR D11 (LOLB); RIBR D13 (LCB); RIBR D20 (FS); RIBR D25 (SSR); RIBR D27 (RCB); RIBR D44 (DRT); RIBR D57 (RLB); RIBR D91 (DLT); RIBR D92 (REO),RIBR D00 (0.0); RIBR D10 (0.0); RIBR D11 (0.0); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (0.0); RIBR D27 (0.0); RIBR D44 (0.0); RIBR D57 (0.0); RIBR D91 (+2.0); RIBR D92 (0.0),,1G,RIBR,10,,,,PUNT,+43,10,KICKOFF - RETURN,-16,6,SD,-27,RIBR D91,RIBR D91,DCGT 10,DCGT 65,-2,,,R,L,,,,,,DCGT 10 (QB); DCGT 56 (RG); DCGT 65 (LG); RIBR D91 (DLT),,,,,,,,,,LOLB (0); LILB (4); RLB (4),,,,DCGT 10; DCGT 56,LWR^; SLWR; HB-R; SRWR^; RWR,2x2,TE>RWR,3-0-1-1,11,DCGT 04; DCGT 05; DCGT 13; DCGT 28; DCGT 80,DCGT 04 (RWR); DCGT 05 (LWR); DCGT 10 (QB); DCGT 13 (SRWR); DCGT 28 (HB-R); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 80 (SLWR),DCGT 04 (0.0); DCGT 05 (0.0); DCGT 10 (-1.0); DCGT 13 (0.0); DCGT 28 (0.0); DCGT 56 (-1.0); DCGT 62 (0.0); DCGT 65 (+0.5); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 80 (0.0),,3R,DCGT,DCGT 05; DCGT 13,,5; DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT),,,,,7; RIBR D00; RIBR D10; RIBR D13; RIBR D20; RIBR D25; RIBR D27; RIBR D57,0,X,DCGT 10 (QB),,,,,,SACK,,,4; RIBR D11 (LOLB); RIBR D44 (DRT); RIBR D91 (DLT); RIBR D92 (REO),SACK,,,,,,-25,,,,DCGT 65; RIBR D91,,RIBR D91 (B) DCGT 56,0,,,DCGT 10,0,RIBR D91,DCGT 56,0,,HB-R,HB-R (-5),,1; DCGT 28 (HB-R),,,,,,P,RIBR D91,-7,Y,S,,RIBR D91,,,,,,,,LWR^(-17.0); SLWR(-11.0); SRWR^(+11.0); RWR(+17.0),,0,22,0,0,0,,false,3,3,0.491,-1.267,,false,11,DCGT 28,DCGT 04,DCGT 05; DCGT 13; DCGT 80,GUN STRONG,SLOT - SLOT,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,EVEN FAMILY,,,,73,,0.491,-1.267
6461572,29771,2025-09-20,2025,04,407969,424,1,2,10:45,0,,0,7,0,1,3,10,0,,,,0,0,0,0,1,,0,6461567,6461591,,7.00,0,,16,0,,,0,0,,6,0,0,DCGT 28,7; RIBR D10; RIBR D11; RIBR D13; RIBR D44; RIBR D57; RIBR D91; RIBR D92,,,,,FS (12); FSR (12); SCBR (5); RCB (5),LOLB; LLB; LILB; DLT; DRT; REO; RLB,3-3-5,RIBR D00 (SCBR); RIBR D10 (LILB); RIBR D11 (LOLB); RIBR D13 (LLB); RIBR D20 (FS); RIBR D25 (FSR); RIBR D27 (RCB); RIBR D44 (DRT); RIBR D57 (RLB); RIBR D91 (DLT); RIBR D92 (REO),RIBR D00 (-0.5); RIBR D10 (0.0); RIBR D11 (0.0); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (0.0); RIBR D27 (0.0); RIBR D44 (0.0); RIBR D57 (-0.5); RIBR D91 (0.0); RIBR D92 (0.0),,3R,RIBR,12,,,,PUNT,+43,10,KICKOFF - RETURN,-16,,,-25,RIBR D25,,,,10,,,C,C,,,,,,DCGT 04 (TE-L); DCGT 13 (SLWR); DCGT 28 (HB-L); RIBR D00 (SCBR); RIBR D57 (RLB),,,,,,,,,,LOLB (0); LLB (4); LILB (4); RLB (4),,,,RIBR D00; RIBR D57,LWR^; SLWR; TE-L; HB-L; TE-R^,3x1,,2-0-1-2,12,DCGT 04; DCGT 05; DCGT 13; DCGT 28; DCGT 87,DCGT 04 (TE-L); DCGT 05 (LWR); DCGT 10 (QB); DCGT 13 (SLWR); DCGT 28 (HB-L); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 87 (TE-R),DCGT 04 (+0.5); DCGT 05 (0.0); DCGT 10 (0.0); DCGT 13 (+0.5); DCGT 28 (+0.5); DCGT 56 (0.0); DCGT 62 (0.0); DCGT 65 (0.0); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 87 (0.0),DCGT 87,1G,DCGT,DCGT 05; DCGT 87,,,,,,,,,,,,,,,,,,,,,,,,,,-35,LE,,LE,DCGT 04; DCGT 13; DCGT 28,,,0,,,DCGT 10,0,,,0,,HB-L,HB-L (-5),L,1; DCGT 28 (HB-L),,,,POWER,SPEED OPTION,R,,-7,,S,,,,RIBR D27,,L;R,,,,LWR^(-17.0); SLWR(-11.0),,0,17,0,0,0,,false,3,3,-0.776,0.94,,false,12,DCGT 28,DCGT 04; DCGT 87,DCGT 05; DCGT 13,GUN STRONG,TREY - CLOSED,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,EVEN FAMILY,,,,75,,-0.776,0.94
6461591,29771,2025-09-20,2025,04,407969,450,1,3,10:11,0,,0,7,0,1,4,3,0,1,,,0,0,0,0,0,,0,6461572,6461599,,7.00,0,,17,0,,,0,0,,2,0,0,DCGT 28,6; RIBR D10; RIBR D11; RIBR D44; RIBR D57; RIBR D91; RIBR D92,,,,,LCB (5); SCBL (5); SSL (8); FSR (12); RCB (5),SSL; LEO; LILB; NT; RILB; RE; ROLB,3-3-5,RIBR D00 (SCBL); RIBR D10 (RILB); RIBR D11 (ROLB); RIBR D13 (RCB); RIBR D20 (FSR); RIBR D25 (SSL); RIBR D27 (LCB); RIBR D44 (NT); RIBR D57 (LILB); RIBR D91 (RE); RIBR D92 (LEO),RIBR D00 (0.0); RIBR D10 (0.0); RIBR D11 (0.0); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (0.0); RIBR D27 (0.0); RIBR D44 (+0.5); RIBR D57 (0.0); RIBR D91 (0.0); RIBR D92 (0.0),,3R,RIBR,2,,,,PUNT,+43,10,KICKOFF - RETURN,-16,,,-35,RIBR D92,,,,3,,,L,R,,,,,,DCGT 10 (QB); DCGT 62 (C); RIBR D44 (NT),,,,,,,,,,LILB (4); RILB (4); ROLB (2),,,,DCGT 62,LWR^; HB-L; TE-R^; SRWR; RWR,1x3,TE>SRWR,2-0-1-2,12,DCGT 04; DCGT 05; DCGT 13; DCGT 28; DCGT 87,DCGT 04 (SRWR); DCGT 05 (LWR); DCGT 10 (QB); DCGT 13 (RWR); DCGT 28 (HB-L); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 87 (TE-R),DCGT 04 (0.0); DCGT 05 (0.0); DCGT 10 (+0.5); DCGT 13 (0.0); DCGT 28 (0.0); DCGT 56 (0.0); DCGT 62 (-0.5); DCGT 65 (0.0); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 87 (0.0),,1G,DCGT,DCGT 05; DCGT 87,,,,,,,,,,,,,,,,,,,,,,,,,,-38,MR,,MR,DCGT 10; RIBR D44,RIBR D13 > DCGT 05,,0,,,DCGT 10,0,,,0,,HB-L,HB-L (-5),R,1; DCGT 28 (HB-L),,,,INSIDE ZONE,SPLIT,R,,-7,Y,S,,,,RIBR D92,RIBR D10,R,,,,LWR^(-17.0); SRWR(+11.0); RWR(+17.0),,0,17,0,0,0,,false,3,3,0.164,1.292,,false,12,DCGT 28,DCGT 04; DCGT 87,DCGT 05; DCGT 13,GUN WEAK,TREY - OPEN,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,ODD FAMILY,,,,65,,0.164,1.292
6461599,29771,2025-09-20,2025,04,407969,476,1,1,09:40,0,,0,7,0,1,5,3,0,,,,0,0,0,0,1,,0,6461591,6461620,,7.00,0,,18,0,,,0,0,,2,0,0,DCGT 10,7; RIBR D10; RIBR D11; RIBR D13; RIBR D44; RIBR D57; RIBR D91; RIBR D92,,,,,LCB (5); SCBoL (5); SCBiL (5); FS (12),LLB; LEO; NT; RILB; RE; RLB; ROLB,3-3-5,RIBR D00 (SCBiL); RIBR D10 (RILB); RIBR D11 (ROLB); RIBR D13 (RLB); RIBR D20 (FS); RIBR D25 (SCBoL); RIBR D27 (LCB); RIBR D44 (NT); RIBR D57 (LLB); RIBR D91 (RE); RIBR D92 (LEO),RIBR D00 (0.0); RIBR D10 (0.0); RIBR D11 (0.0); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (+0.5); RIBR D27 (0.0); RIBR D44 (0.0); RIBR D57 (0.0); RIBR D91 (0.0); RIBR D92 (0.0),,2A,RIBR,10,,,,PUNT,+43,10,KICKOFF - RETURN,-16,,,-38,RIBR D25,,,,3,,,C,C,,,,,,RIBR D25 (SCBoL),,,,,,,,,,LLB (4); RILB (4); RLB (4); ROLB (2),,,,,TE-L^; HB-R; SRiWR; SRoWR; RWR^,1x3,,3-0-1-1,11,DCGT 04; DCGT 05; DCGT 13; DCGT 28; DCGT 80,DCGT 04 (TE-L); DCGT 05 (SRoWR); DCGT 10 (QB); DCGT 13 (RWR); DCGT 28 (HB-R); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 80 (SRiWR),DCGT 04 (0.0); DCGT 05 (0.0); DCGT 10 (0.0); DCGT 13 (0.0); DCGT 28 (0.0); DCGT 56 (0.0); DCGT 62 (0.0); DCGT 65 (0.0); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 80 (0.0),DCGT 80,2A,DCGT,DCGT 04; DCGT 13,,,,,,,,,,,,,,,,,,,,,,,,,,-41,RE,,RE,RIBR D25,,,0,,,DCGT 10,0,,,0,,HB-R,HB-R (-5),L,1; DCGT 28 (HB-R),,,,INSIDE ZONE,READ OPTION,R,,-7,,S,,RIBR D57,,RIBR D57,RIBR D25,L,,,,SRiWR(+9.0); SRoWR(+13.0); RWR^(+17.0),,1,18,0,0,0,,false,3,3,1.456,-0.371,,false,11,DCGT 28,DCGT 04,DCGT 05; DCGT 13; DCGT 80,GUN WEAK,TRIPS - CLOSED,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,ODD FAMILY,,,,62,,1.456,-0.371
6461620,29771,2025-09-20,2025,04,407969,502,1,2,09:03,0,0,0,7,0,1,6,2,0,,,,0,0,0,0,0,,0,6461599,6461642,,7.00,0,,19,0,2.7,4.0,0,0,,4,0,0,DCGT 10,6; RIBR D10; RIBR D11; RIBR D44; RIBR D57; RIBR D91; RIBR D92,,C,,,LCB (5); FSL (12); FSR (12); SCBR (5); RCB (5),LOLB; LLB; DLT; DRT; REO; ROLB,3-3-5,RIBR D00 (SCBR); RIBR D10 (LLB); RIBR D11 (LOLB); RIBR D13 (RCB); RIBR D20 (FSL); RIBR D25 (FSR); RIBR D27 (LCB); RIBR D44 (DRT); RIBR D57 (ROLB); RIBR D91 (DLT); RIBR D92 (REO),RIBR D00 (0.0); RIBR D10 (0.0); RIBR D11 (0.0); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (0.0); RIBR D27 (0.0); RIBR D44 (+0.5); RIBR D57 (0.0); RIBR D91 (+0.5); RIBR D92 (0.0),,1G,RIBR,7,,,,PUNT,+43,10,KICKOFF - RETURN,-16,6,SR,-41,RIBR D44,,,,2,,,R,L,,,,,,RIBR D44 (DRT); RIBR D91 (DLT),,,,,,,,,,LOLB (0); LLB (4); ROLB (2),,,,,LWR^; SLWR; TE-L; SRWR; RWR^,3x2,,4-0-0-1,01,DCGT 04; DCGT 05; DCGT 13; DCGT 80; DCGT 83,DCGT 04 (TE-L); DCGT 05 (LWR); DCGT 10 (QB); DCGT 13 (SRWR); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 80 (SLWR); DCGT 83 (RWR),DCGT 04 (0.0); DCGT 05 (0.0); DCGT 10 (0.0); DCGT 13 (0.0); DCGT 56 (0.0); DCGT 62 (0.0); DCGT 65 (0.0); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 80 (0.0); DCGT 83 (0.0),DCGT 83,3R,DCGT,DCGT 05; DCGT 83,,5; DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT),,,,,8; RIBR D00; RIBR D10; RIBR D11; RIBR D13; RIBR D20; RIBR D25; RIBR D27; RIBR D57,0,X,DCGT 10 (QB),,,,,,RUN,,,3; RIBR D44 (DRT); RIBR D91 (DLT); RIBR D92 (REO),,,,,,,-43,QB SCRAMBLE,,QB SCRAMBLE,RIBR D44; RIBR D91,,,0,,,DCGT 10,1,,,0,C,EMPTY,,,,,,,,,P,,-7,Y,S,,RIBR D91,,RIBR D91,,L,,,,LWR^(-17.0); SLWR(-11.0); SRWR(+11.0); RWR^(+17.0),,0,12,0,0,0,,false,3,3,1.085,-0.714,,false,01,,DCGT 04,DCGT 05; DCGT 13; DCGT 80; DCGT 83,GUN EMPTY,TREY - SLOT,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,EVEN FAMILY,,,,59,,1.085,-0.714
6461642,29771,2025-09-20,2025,04,407969,528,1,3,08:23,1,1,0,7,0,1,7,12,0,1,,,0,0,0,0,0,,0,6461620,6461676,,7.00,0,,20,1,,1.7,0,0,7,1,0,0,DCGT 80,6; RIBR D10; RIBR D11; RIBR D44; RIBR D57; RIBR D91; RIBR D92,,L,,,LCB (5); FS (12); SCBiR (5); SCBoR (5); RCB (5),LLB; LE; NRT; MLB; REO; ROLB,3-3-5,RIBR D00 (SCBoR); RIBR D10 (MLB); RIBR D11 (LLB); RIBR D13 (LCB); RIBR D20 (FS); RIBR D25 (SCBiR); RIBR D27 (RCB); RIBR D44 (NRT); RIBR D57 (ROLB); RIBR D91 (LE); RIBR D92 (REO),RIBR D00 (0.0); RIBR D10 (0.0); RIBR D11 (-0.5); RIBR D13 (0.0); RIBR D20 (0.0); RIBR D25 (0.0); RIBR D27 (0.0); RIBR D44 (0.0); RIBR D57 (0.0); RIBR D91 (0.0); RIBR D92 (0.0),,3R,RIBR,5,,,,PUNT,+43,10,KICKOFF - RETURN,-16,6,SD,-43,RIBR D20,,,,12,,,R,L,,,,,,DCGT 10 (QB); DCGT 80 (SRWR); RIBR D11 (LLB),,,,,,,,,,LLB (4); MLB (4); ROLB (2),,,,RIBR D11,LWR; SLoWR^; SLiWR; SRWR; RWR^,3x2,HB>LWR; TE>SLiWR,3-0-1-1,11,DCGT 04; DCGT 05; DCGT 13; DCGT 28; DCGT 80,DCGT 04 (SLiWR); DCGT 05 (SLoWR); DCGT 10 (QB); DCGT 13 (RWR); DCGT 28 (LWR); DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT); DCGT 80 (SRWR),DCGT 04 (0.0); DCGT 05 (0.0); DCGT 10 (+0.5); DCGT 13 (0.0); DCGT 28 (0.0); DCGT 56 (0.0); DCGT 62 (0.0); DCGT 65 (0.0); DCGT 76 (0.0); DCGT 78 (0.0); DCGT 80 (+0.5),DCGT 28,1G,DCGT,DCGT 05; DCGT 13,,5; DCGT 56 (RG); DCGT 62 (C); DCGT 65 (LG); DCGT 76 (LT); DCGT 78 (RT),,,RIBR D11,,6; RIBR D00; RIBR D11; RIBR D13; RIBR D20; RIBR D25; RIBR D27,5,M,DCGT 10 (QB),,,,SRWR,DCGT 80,COMPLETE,,2R,5; RIBR D10 (MLB); RIBR D44 (NRT); RIBR D57 (ROLB); RIBR D91 (LE); RIBR D92 (REO),,35,5R,,,,+45,,,,DCGT 10; DCGT 80,,,0,,,DCGT 10,0,,,0,,EMPTY,,,,,,,,,P,,-7,Y,S,,,,RIBR D20,,,,,,LWR(-17.0); SLoWR^(-13.0); SLiWR(-9.0); SRWR(+11.0); RWR^(+17.0),,0,10,0,0,0,,false,3,3,0.371,2.376,,false,11,DCGT 28,DCGT 04,DCGT 05; DCGT 13; DCGT 80,GUN EMPTY,TRIPS - SLOT,,,,NICKEL,RIBR D00; RIBR D13; RIBR D20; RIBR D25; RIBR D27,RIBR D10; RIBR D11; RIBR D57,RIBR D44; RIBR D91; RIBR D92,ODD FAMILY,,,,57,,0.371,2.376
